                       * its a single compartment neuron.
                       Transient Analysis  Fri Mar 10 17:50:41  2017
--------------------------------------------------------------------------------
Index   time            v(b)            
--------------------------------------------------------------------------------
0	0.000000e+00	6.000000e-02	
1	1.000000e-12	6.000000e-02	
2	2.000000e-12	6.000000e-02	
3	4.000000e-12	6.000000e-02	
4	8.000000e-12	6.000000e-02	
5	1.600000e-11	6.000000e-02	
6	3.200000e-11	6.000000e-02	
7	6.400000e-11	6.000000e-02	
8	1.000000e-10	6.000000e-02	
9	1.064000e-10	6.000000e-02	
10	1.192000e-10	6.000000e-02	
11	1.448000e-10	6.000000e-02	
12	1.960000e-10	6.000000e-02	
13	2.984000e-10	6.000000e-02	
14	5.032000e-10	6.000000e-02	
15	9.128000e-10	6.000000e-02	
16	1.732000e-09	5.999999e-02	
17	3.370400e-09	5.999999e-02	
18	6.647200e-09	5.999998e-02	
19	1.320080e-08	5.999996e-02	
20	2.630800e-08	5.999992e-02	
21	5.252240e-08	5.999983e-02	
22	1.049512e-07	5.999967e-02	
23	2.098088e-07	5.999933e-02	
24	4.195240e-07	5.999866e-02	
25	8.389544e-07	5.999733e-02	
26	1.677815e-06	5.999466e-02	
27	2.677815e-06	5.999148e-02	
28	3.677815e-06	5.998830e-02	
29	4.677815e-06	5.998511e-02	
30	5.677815e-06	5.998193e-02	
31	6.677815e-06	5.997875e-02	
32	7.677815e-06	5.997557e-02	
33	8.677815e-06	5.997239e-02	
34	9.677815e-06	5.996921e-02	
35	1.067782e-05	5.996603e-02	
36	1.167782e-05	5.996285e-02	
37	1.267782e-05	5.995967e-02	
38	1.367782e-05	5.995649e-02	
39	1.467782e-05	5.995331e-02	
40	1.567782e-05	5.995014e-02	
41	1.667782e-05	5.994696e-02	
42	1.767782e-05	5.994378e-02	
43	1.867782e-05	5.994060e-02	
44	1.967782e-05	5.993743e-02	
45	2.067782e-05	5.993425e-02	
46	2.167782e-05	5.993107e-02	
47	2.267782e-05	5.992790e-02	
48	2.367782e-05	5.992472e-02	
49	2.467782e-05	5.992155e-02	
50	2.567782e-05	5.991837e-02	
51	2.667782e-05	5.991520e-02	
52	2.767782e-05	5.991202e-02	
53	2.867782e-05	5.990885e-02	
54	2.967782e-05	5.990567e-02	

Index   time            v(b)            
--------------------------------------------------------------------------------
55	3.067782e-05	5.990250e-02	
56	3.167782e-05	5.989933e-02	
57	3.267782e-05	5.989615e-02	
58	3.367782e-05	5.989298e-02	
59	3.467782e-05	5.988981e-02	
60	3.567782e-05	5.988664e-02	
61	3.667782e-05	5.988347e-02	
62	3.767782e-05	5.988030e-02	
63	3.867782e-05	5.987712e-02	
64	3.967782e-05	5.987395e-02	
65	4.067782e-05	5.987078e-02	
66	4.167782e-05	5.986761e-02	
67	4.267782e-05	5.986444e-02	
68	4.367782e-05	5.986128e-02	
69	4.467782e-05	5.985811e-02	
70	4.567782e-05	5.985494e-02	
71	4.667782e-05	5.985177e-02	
72	4.767782e-05	5.984860e-02	
73	4.867782e-05	5.984543e-02	
74	4.967782e-05	5.984227e-02	
75	5.067782e-05	5.983910e-02	
76	5.167782e-05	5.983593e-02	
77	5.267782e-05	5.983277e-02	
78	5.367782e-05	5.982960e-02	
79	5.467782e-05	5.982643e-02	
80	5.567782e-05	5.982327e-02	
81	5.667782e-05	5.982010e-02	
82	5.767782e-05	5.981694e-02	
83	5.867782e-05	5.981377e-02	
84	5.967782e-05	5.981061e-02	
85	6.067782e-05	5.980745e-02	
86	6.167782e-05	5.980428e-02	
87	6.267782e-05	5.980112e-02	
88	6.367782e-05	5.979796e-02	
89	6.467782e-05	5.979479e-02	
90	6.567782e-05	5.979163e-02	
91	6.667782e-05	5.978847e-02	
92	6.767782e-05	5.978531e-02	
93	6.867782e-05	5.978215e-02	
94	6.967782e-05	5.977899e-02	
95	7.067782e-05	5.977583e-02	
96	7.167782e-05	5.977266e-02	
97	7.267782e-05	5.976950e-02	
98	7.367782e-05	5.976635e-02	
99	7.467782e-05	5.976319e-02	
100	7.567782e-05	5.976003e-02	
101	7.667782e-05	5.975687e-02	
102	7.767782e-05	5.975371e-02	
103	7.867782e-05	5.975055e-02	
104	7.967782e-05	5.974739e-02	
105	8.067782e-05	5.974424e-02	
106	8.167782e-05	5.974108e-02	
107	8.267782e-05	5.973792e-02	
108	8.367782e-05	5.973477e-02	
109	8.467782e-05	5.973161e-02	
110	8.567782e-05	5.972845e-02	
111	8.667782e-05	5.972530e-02	
112	8.767782e-05	5.972214e-02	

Index   time            v(b)            
--------------------------------------------------------------------------------
113	8.867782e-05	5.971899e-02	
114	8.967782e-05	5.971583e-02	
115	9.067782e-05	5.971268e-02	
116	9.167782e-05	5.970952e-02	
117	9.267782e-05	5.970637e-02	
118	9.367782e-05	5.970322e-02	
119	9.467782e-05	5.970006e-02	
120	9.567782e-05	5.969691e-02	
121	9.667782e-05	5.969376e-02	
122	9.767782e-05	5.969061e-02	
123	9.867782e-05	5.968746e-02	
124	9.967782e-05	5.968430e-02	
125	1.006778e-04	5.968115e-02	
126	1.016778e-04	5.967800e-02	
127	1.026778e-04	5.967485e-02	
128	1.036778e-04	5.967170e-02	
129	1.046778e-04	5.966855e-02	
130	1.056778e-04	5.966540e-02	
131	1.066778e-04	5.966225e-02	
132	1.076778e-04	5.965910e-02	
133	1.086778e-04	5.965596e-02	
134	1.096778e-04	5.965281e-02	
135	1.106778e-04	5.964966e-02	
136	1.116778e-04	5.964651e-02	
137	1.126778e-04	5.964336e-02	
138	1.136778e-04	5.964022e-02	
139	1.146778e-04	5.963707e-02	
140	1.156778e-04	5.963392e-02	
141	1.166778e-04	5.963078e-02	
142	1.176778e-04	5.962763e-02	
143	1.186778e-04	5.962449e-02	
144	1.196778e-04	5.962134e-02	
145	1.206778e-04	5.961820e-02	
146	1.216778e-04	5.961505e-02	
147	1.226778e-04	5.961191e-02	
148	1.236778e-04	5.960876e-02	
149	1.246778e-04	5.960562e-02	
150	1.256778e-04	5.960248e-02	
151	1.266778e-04	5.959933e-02	
152	1.276778e-04	5.959619e-02	
153	1.286778e-04	5.959305e-02	
154	1.296778e-04	5.958991e-02	
155	1.306778e-04	5.958677e-02	
156	1.316778e-04	5.958363e-02	
157	1.326778e-04	5.958048e-02	
158	1.336778e-04	5.957734e-02	
159	1.346778e-04	5.957420e-02	
160	1.356778e-04	5.957106e-02	
161	1.366778e-04	5.956792e-02	
162	1.376778e-04	5.956478e-02	
163	1.386778e-04	5.956164e-02	
164	1.396778e-04	5.955851e-02	
165	1.406778e-04	5.955537e-02	
166	1.416778e-04	5.955223e-02	
167	1.426778e-04	5.954909e-02	
168	1.436778e-04	5.954595e-02	
169	1.446778e-04	5.954282e-02	
170	1.456778e-04	5.953968e-02	

Index   time            v(b)            
--------------------------------------------------------------------------------
171	1.466778e-04	5.953654e-02	
172	1.476778e-04	5.953341e-02	
173	1.486778e-04	5.953027e-02	
174	1.496778e-04	5.952714e-02	
175	1.506778e-04	5.952400e-02	
176	1.516778e-04	5.952087e-02	
177	1.526778e-04	5.951773e-02	
178	1.536778e-04	5.951460e-02	
179	1.546778e-04	5.951146e-02	
180	1.556778e-04	5.950833e-02	
181	1.566778e-04	5.950520e-02	
182	1.576778e-04	5.950206e-02	
183	1.586778e-04	5.949893e-02	
184	1.596778e-04	5.949580e-02	
185	1.606778e-04	5.949266e-02	
186	1.616778e-04	5.948953e-02	
187	1.626778e-04	5.948640e-02	
188	1.636778e-04	5.948327e-02	
189	1.646778e-04	5.948014e-02	
190	1.656778e-04	5.947701e-02	
191	1.666778e-04	5.947388e-02	
192	1.676778e-04	5.947075e-02	
193	1.686778e-04	5.946762e-02	
194	1.696778e-04	5.946449e-02	
195	1.706778e-04	5.946136e-02	
196	1.716778e-04	5.945823e-02	
197	1.726778e-04	5.945510e-02	
198	1.736778e-04	5.945198e-02	
199	1.746778e-04	5.944885e-02	
200	1.756778e-04	5.944572e-02	
201	1.766778e-04	5.944259e-02	
202	1.776778e-04	5.943947e-02	
203	1.786778e-04	5.943634e-02	
204	1.796778e-04	5.943321e-02	
205	1.806778e-04	5.943009e-02	
206	1.816778e-04	5.942696e-02	
207	1.826778e-04	5.942384e-02	
208	1.836778e-04	5.942071e-02	
209	1.846778e-04	5.941759e-02	
210	1.856778e-04	5.941446e-02	
211	1.866778e-04	5.941134e-02	
212	1.876778e-04	5.940822e-02	
213	1.886778e-04	5.940509e-02	
214	1.896778e-04	5.940197e-02	
215	1.906778e-04	5.939885e-02	
216	1.916778e-04	5.939572e-02	
217	1.926778e-04	5.939260e-02	
218	1.936778e-04	5.938948e-02	
219	1.946778e-04	5.938636e-02	
220	1.956778e-04	5.938324e-02	
221	1.966778e-04	5.938012e-02	
222	1.976778e-04	5.937700e-02	
223	1.986778e-04	5.937388e-02	
224	1.996778e-04	5.937076e-02	
225	2.006778e-04	5.936764e-02	
226	2.016778e-04	5.936452e-02	
227	2.026778e-04	5.936140e-02	
228	2.036778e-04	5.935828e-02	

Index   time            v(b)            
--------------------------------------------------------------------------------
229	2.046778e-04	5.935516e-02	
230	2.056778e-04	5.935204e-02	
231	2.066778e-04	5.934893e-02	
232	2.076778e-04	5.934581e-02	
233	2.086778e-04	5.934269e-02	
234	2.096778e-04	5.933958e-02	
235	2.106778e-04	5.933646e-02	
236	2.116778e-04	5.933334e-02	
237	2.126778e-04	5.933023e-02	
238	2.136778e-04	5.932711e-02	
239	2.146778e-04	5.932400e-02	
240	2.156778e-04	5.932088e-02	
241	2.166778e-04	5.931777e-02	
242	2.176778e-04	5.931465e-02	
243	2.186778e-04	5.931154e-02	
244	2.196778e-04	5.930843e-02	
245	2.206778e-04	5.930531e-02	
246	2.216778e-04	5.930220e-02	
247	2.226778e-04	5.929909e-02	
248	2.236778e-04	5.929597e-02	
249	2.246778e-04	5.929286e-02	
250	2.256778e-04	5.928975e-02	
251	2.266778e-04	5.928664e-02	
252	2.276778e-04	5.928353e-02	
253	2.286778e-04	5.928042e-02	
254	2.296778e-04	5.927731e-02	
255	2.306778e-04	5.927420e-02	
256	2.316778e-04	5.927109e-02	
257	2.326778e-04	5.926798e-02	
258	2.336778e-04	5.926487e-02	
259	2.346778e-04	5.926176e-02	
260	2.356778e-04	5.925865e-02	
261	2.366778e-04	5.925554e-02	
262	2.376778e-04	5.925243e-02	
263	2.386778e-04	5.924933e-02	
264	2.396778e-04	5.924622e-02	
265	2.406778e-04	5.924311e-02	
266	2.416778e-04	5.924001e-02	
267	2.426778e-04	5.923690e-02	
268	2.436778e-04	5.923379e-02	
269	2.446778e-04	5.923069e-02	
270	2.456778e-04	5.922758e-02	
271	2.466778e-04	5.922448e-02	
272	2.476778e-04	5.922137e-02	
273	2.486778e-04	5.921827e-02	
274	2.496778e-04	5.921516e-02	
275	2.506778e-04	5.921206e-02	
276	2.516778e-04	5.920896e-02	
277	2.526778e-04	5.920585e-02	
278	2.536778e-04	5.920275e-02	
279	2.546778e-04	5.919965e-02	
280	2.556778e-04	5.919655e-02	
281	2.566778e-04	5.919344e-02	
282	2.576778e-04	5.919034e-02	
283	2.586778e-04	5.918724e-02	
284	2.596778e-04	5.918414e-02	
285	2.606778e-04	5.918104e-02	
286	2.616778e-04	5.917794e-02	

Index   time            v(b)            
--------------------------------------------------------------------------------
287	2.626778e-04	5.917484e-02	
288	2.636778e-04	5.917174e-02	
289	2.646778e-04	5.916864e-02	
290	2.656778e-04	5.916554e-02	
291	2.666778e-04	5.916244e-02	
292	2.676778e-04	5.915934e-02	
293	2.686778e-04	5.915624e-02	
294	2.696778e-04	5.915315e-02	
295	2.706778e-04	5.915005e-02	
296	2.716778e-04	5.914695e-02	
297	2.726778e-04	5.914385e-02	
298	2.736778e-04	5.914076e-02	
299	2.746778e-04	5.913766e-02	
300	2.756778e-04	5.913456e-02	
301	2.766778e-04	5.913147e-02	
302	2.776778e-04	5.912837e-02	
303	2.786778e-04	5.912528e-02	
304	2.796778e-04	5.912218e-02	
305	2.806778e-04	5.911909e-02	
306	2.816778e-04	5.911599e-02	
307	2.826778e-04	5.911290e-02	
308	2.836778e-04	5.910981e-02	
309	2.846778e-04	5.910671e-02	
310	2.856778e-04	5.910362e-02	
311	2.866778e-04	5.910053e-02	
312	2.876778e-04	5.909744e-02	
313	2.886778e-04	5.909434e-02	
314	2.896778e-04	5.909125e-02	
315	2.906778e-04	5.908816e-02	
316	2.916778e-04	5.908507e-02	
317	2.926778e-04	5.908198e-02	
318	2.936778e-04	5.907889e-02	
319	2.946778e-04	5.907580e-02	
320	2.956778e-04	5.907271e-02	
321	2.966778e-04	5.906962e-02	
322	2.976778e-04	5.906653e-02	
